121;naval_base;1693.00;9.60;560.00;0.00;1328
46;naval_base;2099.00;9.60;561.00;0.00;1445
12;naval_base;2336.00;9.60;560.50;4.71;1254
15;naval_base;2392.00;9.60;560.50;1.57;1351
90;naval_base;2205.00;9.60;572.50;1.57;1409
130;naval_base;2312.00;9.60;564.00;0.00;1254
48;naval_base;1406.00;9.60;568.00;0.00;1283
48;floating_harbor;1435.00;9.50;593.00;0.00;0
48;naval_base;1433.00;9.60;568.00;0.00;1233
130;naval_base;2284.00;9.60;572.50;4.71;1254
171;naval_base;477.00;9.60;569.50;4.71;1441
15;naval_base;2389.00;9.60;576.50;1.57;1351
44;naval_base;1549.00;9.60;572.50;1.57;1279
105;naval_base;2204.00;9.60;581.50;1.57;1409
105;floating_harbor;2164.00;9.50;596.00;0.00;0
66;naval_base;755.00;9.60;578.50;1.57;1418
66;floating_harbor;743.00;9.50;597.00;0.00;0
48;naval_base;1420.00;9.60;583.50;3.14;1283
234;naval_base;1494.00;9.60;576.50;4.71;1460
105;naval_base;2191.00;9.60;587.50;3.14;1409
48;naval_base;1461.00;9.60;578.00;0.00;1460
46;naval_base;2097.00;9.60;579.50;4.71;1445
121;naval_base;1684.00;9.60;584.50;1.57;1328
127;naval_base;474.00;9.60;581.00;0.00;1441
127;floating_harbor;487.00;9.50;601.00;0.00;0
105;naval_base;2173.00;9.60;599.50;3.14;1409
127;naval_base;473.00;9.60;582.00;0.00;1441
234;naval_base;1540.00;9.60;598.50;3.14;1508
46;naval_base;2109.00;9.60;588.50;3.14;1445
66;naval_base;759.00;9.60;584.00;0.00;1418
194;naval_base;761.00;9.60;584.00;0.00;1418
9;naval_base;2280.00;9.60;584.50;4.71;1409
9;floating_harbor;2267.00;9.50;616.00;0.00;0
60;naval_base;1494.00;9.60;587.50;4.71;1460
60;floating_harbor;1512.00;9.50;616.00;0.00;0
234;naval_base;1549.00;9.60;591.50;1.57;1508
48;naval_base;1420.00;9.60;591.50;4.71;1283
15;naval_base;2368.00;9.60;596.50;3.14;1254
105;naval_base;2170.00;9.60;602.50;3.14;1409
60;naval_base;1535.00;9.60;602.50;3.14;1508
121;naval_base;1677.00;9.60;599.50;3.14;1536
48;naval_base;1462.00;9.60;598.50;1.57;1460
193;naval_base;2350.00;9.60;611.50;1.57;1254
193;floating_harbor;2316.00;9.50;638.00;0.00;0
247;naval_base;790.00;9.60;599.50;1.57;1418
247;floating_harbor;786.00;9.50;626.00;0.00;0
81;naval_base;1671.00;9.60;609.50;1.57;1536
81;floating_harbor;1636.00;9.50;624.00;0.00;0
60;naval_base;1494.00;9.60;600.50;4.71;1460
127;naval_base;486.00;9.60;608.50;4.71;1441
48;naval_base;1429.00;9.60;610.50;3.14;1460
107;naval_base;1552.00;9.60;608.50;4.71;1508
107;floating_harbor;1582.00;9.50;603.00;0.00;0
9;naval_base;2265.00;9.60;605.00;0.00;1409
8;naval_base;374.00;9.60;606.00;0.00;1524
8;floating_harbor;380.00;9.50;622.00;0.00;0
238;naval_base;393.00;9.60;607.00;0.00;1255
238;floating_harbor;402.00;9.50;628.00;0.00;0
105;naval_base;2128.00;9.60;615.50;4.71;1445
168;naval_base;491.00;9.60;624.50;3.14;1441
168;floating_harbor;519.00;9.50;641.00;0.00;0
60;naval_base;1530.00;9.60;621.50;1.57;1508
247;naval_base;787.00;9.60;616.00;0.00;1418
107;naval_base;1571.00;9.60;620.50;3.14;1508
60;naval_base;1492.00;9.60;617.00;0.00;1460
193;naval_base;2340.00;9.60;624.50;3.14;1611
9;naval_base;2251.00;9.60;619.00;0.00;1409
168;naval_base;500.00;9.60;630.50;3.14;1639
81;naval_base;1667.00;9.60;622.50;1.57;1536
206;naval_base;1488.00;9.60;622.50;4.71;1460
206;floating_harbor;1500.00;9.50;645.00;0.00;0
238;naval_base;377.00;9.60;640.50;4.71;1524
246;naval_base;1557.00;9.60;624.50;3.14;1508
246;floating_harbor;1570.00;9.50;655.00;0.00;0
238;naval_base;410.00;9.60;627.00;0.00;1441
105;naval_base;2129.00;9.60;628.00;0.00;1445
193;naval_base;2329.00;9.60;635.50;3.14;1611
206;naval_base;1481.00;9.60;639.50;4.71;1460
206;naval_base;1504.00;9.60;666.50;3.14;1692
60;naval_base;1528.00;9.60;634.00;0.00;1508
218;naval_base;1666.00;9.60;633.50;1.57;1536
218;floating_harbor;1640.00;9.50;667.00;0.00;0
238;naval_base;382.00;9.60;649.50;4.71;1524
123;naval_base;428.00;9.60;636.00;0.00;1441
123;floating_harbor;408.00;9.50;660.00;0.00;0
188;naval_base;2238.00;9.60;637.00;0.00;1409
188;floating_harbor;2262.00;9.50;669.00;0.00;0
87;naval_base;432.00;9.60;638.00;0.00;1441
87;floating_harbor;451.00;9.50;663.00;0.00;0
168;naval_base;519.00;9.60;644.50;3.14;1639
246;naval_base;1566.00;9.60;639.50;4.71;1508
193;naval_base;2308.00;9.60;652.50;3.14;1611
87;naval_base;448.00;9.60;642.00;0.00;1441
247;naval_base;804.00;9.60;643.50;1.57;1533
36;naval_base;474.00;9.60;643.00;0.00;1441
36;floating_harbor;491.00;9.50;672.00;0.00;0
218;naval_base;1667.00;9.60;642.50;1.57;1536
246;naval_base;1535.00;9.60;644.00;0.00;1508
59;naval_base;533.00;9.60;661.50;3.14;1639
59;floating_harbor;553.00;9.50;671.00;0.00;0
123;naval_base;385.00;9.60;652.50;3.14;1701
244;naval_base;804.00;9.60;646.50;1.57;1533
244;floating_harbor;796.00;9.50;670.00;0.00;0
188;naval_base;2237.00;9.60;646.50;3.14;1409
168;naval_base;512.00;9.60;656.00;0.00;1639
193;naval_base;2307.00;9.60;655.50;1.57;1611
244;naval_base;808.00;9.60;660.50;1.57;1533
223;naval_base;1508.00;9.60;671.50;3.14;1692
223;floating_harbor;1535.00;9.50;672.00;0.00;0
223;naval_base;1528.00;9.60;683.50;3.14;1692
59;naval_base;534.00;9.60;662.50;3.14;1639
188;naval_base;2237.00;9.60;666.50;4.71;1409
123;naval_base;401.00;9.60;669.50;3.14;1701
218;naval_base;1665.00;9.60;667.50;1.57;1536
59;naval_base;529.00;9.60;668.00;0.00;1639
189;naval_base;1677.00;9.60;669.00;0.00;1536
189;floating_harbor;1678.00;9.50;697.00;0.00;0
188;naval_base;2290.00;9.60;679.50;1.57;1743
193;naval_base;2294.00;9.60;674.50;1.57;1611
223;naval_base;1538.00;9.60;688.50;3.14;1692
244;naval_base;815.00;9.60;675.00;0.00;1533
135;naval_base;418.00;9.60;686.50;3.14;1701
135;floating_harbor;444.00;9.50;697.00;0.00;0
59;naval_base;541.00;9.60;677.50;4.71;1639
218;naval_base;1655.00;9.60;682.50;1.57;1536
188;naval_base;2282.00;9.60;687.50;3.14;1743
215;naval_base;822.00;9.60;682.00;0.00;1533
215;floating_harbor;825.00;9.50;708.00;0.00;0
215;naval_base;841.00;9.60;683.00;0.00;1533
188;naval_base;2234.00;9.60;682.50;4.71;1743
188;naval_base;2266.00;9.60;692.50;3.14;1743
173;naval_base;538.00;9.60;692.50;1.57;1639
173;floating_harbor;549.00;9.50;715.00;0.00;0
142;naval_base;1545.00;9.60;701.50;4.71;1692
142;floating_harbor;1562.00;9.50;718.00;0.00;0
135;naval_base;452.00;9.60;715.50;3.14;1701
88;naval_base;1646.00;9.60;714.50;3.14;1787
88;floating_harbor;1625.00;9.50;702.00;0.00;0
215;naval_base;854.00;9.60;693.50;1.57;1533
88;naval_base;1653.00;9.60;710.50;1.57;1787
173;naval_base;523.00;9.60;699.50;3.14;1639
173;naval_base;546.00;9.60;697.50;4.71;1639
135;naval_base;434.00;9.60;698.50;3.14;1701
189;naval_base;1658.00;9.60;697.00;0.00;1787
142;naval_base;1545.00;9.60;704.50;4.71;1692
88;naval_base;1626.00;9.60;721.50;3.14;1787
153;naval_base;456.00;9.60;720.50;3.14;1701
153;floating_harbor;484.00;9.50;730.00;0.00;0
215;naval_base;854.00;9.60;708.50;1.57;1533
55;naval_base;855.00;9.60;710.00;0.00;1533
55;floating_harbor;867.00;9.50;732.00;0.00;0
153;naval_base;462.00;9.60;725.50;3.14;1701
55;naval_base;873.00;9.60;715.00;0.00;1663
150;naval_base;520.00;9.60;722.50;3.14;1865
150;floating_harbor;532.00;9.50;745.00;0.00;0
55;naval_base;888.00;9.60;728.50;3.14;1840
153;naval_base;506.00;9.60;733.50;3.14;1865
173;naval_base;538.00;9.60;722.00;0.00;1865
49;naval_base;1706.00;9.60;724.00;0.00;1777
49;floating_harbor;1692.00;9.50;761.00;0.00;0
153;naval_base;472.00;9.60;735.50;4.71;1865
173;naval_base;564.00;9.60;725.50;4.71;1639
192;naval_base;795.00;9.60;742.50;3.14;1907
192;floating_harbor;816.00;9.50;765.00;0.00;0
49;naval_base;1660.00;9.60;728.00;0.00;1787
187;naval_base;778.00;9.60;734.50;3.14;1907
187;floating_harbor;766.00;9.50;764.00;0.00;0
231;naval_base;1609.00;9.60;733.50;3.14;1787
231;floating_harbor;1589.00;9.50;759.00;0.00;0
88;naval_base;1658.00;9.60;730.00;0.00;1787
150;naval_base;509.00;9.60;730.50;3.14;1865
150;naval_base;529.00;9.60;731.00;0.00;1865
192;naval_base;809.00;9.60;744.50;3.14;1907
142;naval_base;1540.00;9.60;731.50;4.71;1896
49;naval_base;1706.00;9.60;734.50;1.57;1777
231;naval_base;1608.00;9.60;735.50;3.14;1787
39;naval_base;1654.00;9.60;737.50;4.71;1787
39;floating_harbor;1665.00;9.50;772.00;0.00;0
187;naval_base;777.00;9.60;745.50;1.57;1907
55;naval_base;889.00;9.60;737.50;1.57;1840
231;naval_base;1564.00;9.60;748.50;3.14;1896
153;naval_base;473.00;9.60;745.50;4.71;1865
187;naval_base;793.00;9.60;740.50;3.14;1907
22;naval_base;1734.00;9.60;746.00;0.00;1777
22;floating_harbor;1750.00;9.50;780.00;0.00;0
67;naval_base;1533.00;9.60;747.50;4.71;1896
67;floating_harbor;1548.00;9.50;783.00;0.00;0
49;naval_base;1727.00;9.60;748.00;0.00;1777
192;naval_base;814.00;9.60;748.50;3.14;1937
39;naval_base;1657.00;9.60;752.50;4.71;1787
239;naval_base;482.00;9.60;759.50;3.14;1865
239;floating_harbor;507.00;9.50;771.00;0.00;0
213;naval_base;887.00;9.60;756.50;3.14;1840
213;floating_harbor;861.00;9.50;763.00;0.00;0
67;naval_base;1563.00;9.60;756.50;1.57;1896
231;naval_base;1610.00;9.60;753.00;0.00;1787
231;naval_base;1576.00;9.60;760.50;3.14;1896
231;naval_base;1610.00;9.60;775.50;3.14;2004
192;naval_base;798.00;9.60;758.50;4.71;1907
187;naval_base;790.00;9.60;772.50;1.57;1907
39;naval_base;1651.00;9.60;761.00;0.00;1787
22;naval_base;1749.00;9.60;762.50;1.57;1777
239;naval_base;491.00;9.60;770.50;4.71;1865
239;naval_base;501.00;9.60;787.50;3.14;1865
151;naval_base;1627.00;9.60;771.00;0.00;1787
151;floating_harbor;1622.00;9.50;807.00;0.00;0
213;naval_base;888.00;9.60;773.50;3.14;1840
151;naval_base;1633.00;9.60;773.00;0.00;1787
67;naval_base;1517.00;9.60;774.00;0.00;1895
184;naval_base;561.00;9.60;796.50;3.14;1865
184;floating_harbor;562.00;9.50;777.00;0.00;0
235;naval_base;746.00;9.60;793.50;3.14;1907
235;floating_harbor;721.00;9.50;795.00;0.00;0
231;naval_base;1587.00;9.60;780.50;4.71;1896
184;naval_base;559.00;9.60;798.50;1.57;1865
192;naval_base;798.00;9.60;783.50;4.71;1907
67;naval_base;1539.00;9.60;784.00;0.00;1896
187;naval_base;785.00;9.60;784.50;1.57;1907
2;naval_base;868.00;9.60;793.50;3.14;1937
2;floating_harbor;836.00;9.50;807.00;0.00;0
187;naval_base;780.00;9.60;790.50;3.14;1907
67;naval_base;1565.00;9.60;786.00;0.00;1896
187;naval_base;754.00;9.60;798.50;3.14;1907
22;naval_base;1755.00;9.60;786.50;3.14;1898
2;naval_base;801.00;9.60;806.50;3.14;2049
151;naval_base;1631.00;9.60;809.50;3.14;2004
235;naval_base;740.00;9.60;797.50;3.14;1907
2;naval_base;841.00;9.60;802.50;3.14;1937
106;naval_base;1584.00;9.60;794.00;0.00;1896
106;floating_harbor;1584.00;9.50;830.00;0.00;0
63;naval_base;566.00;9.60;800.50;3.14;1865
63;floating_harbor;585.00;9.50;808.00;0.00;0
63;naval_base;575.00;9.60;804.50;3.14;2054
73;naval_base;517.00;9.60;799.50;3.14;1865
73;floating_harbor;521.00;9.50;832.00;0.00;0
32;naval_base;630.00;9.60;828.50;3.14;2054
32;floating_harbor;616.00;9.50;802.00;0.00;0
184;naval_base;559.00;9.60;803.50;1.57;1865
67;naval_base;1537.00;9.60;802.50;4.71;1896
32;naval_base;626.00;9.60;828.50;3.14;2054
22;naval_base;1762.00;9.60;806.00;0.00;1898
156;naval_base;1766.00;9.60;817.50;3.14;1898
156;floating_harbor;1731.00;9.50;831.00;0.00;0
73;naval_base;542.00;9.60;821.50;3.14;1865
106;naval_base;1593.00;9.60;809.00;0.00;2004
2;naval_base;809.00;9.60;810.00;0.00;1937
92;naval_base;1268.00;9.60;810.00;0.00;1818
92;floating_harbor;1283.00;9.50;840.00;0.00;0
92;naval_base;1273.00;9.60;810.00;0.00;1818
151;naval_base;1598.00;9.60;810.00;0.00;2004
230;naval_base;1644.00;9.60;824.50;3.14;2004
230;floating_harbor;1664.00;9.50;843.00;0.00;0
235;naval_base;727.00;9.60;814.50;1.57;1907
106;naval_base;1545.00;9.60;821.50;4.71;2084
204;naval_base;664.00;9.60;841.50;3.14;2054
204;floating_harbor;663.00;9.50;836.00;0.00;0
73;naval_base;522.00;9.60;814.50;4.71;1865
63;naval_base;570.00;9.60;815.00;0.00;2054
204;naval_base;633.00;9.60;830.50;3.14;2054
2;naval_base;824.00;9.60;815.00;0.00;1937
92;naval_base;1293.00;9.60;817.00;0.00;1939
63;naval_base;590.00;9.60;818.00;0.00;2054
2;naval_base;846.00;9.60;818.00;0.00;1937
63;naval_base;601.00;9.60;829.50;3.14;2054
61;naval_base;732.00;9.60;821.00;0.00;1907
61;floating_harbor;706.00;9.50;846.00;0.00;0
230;naval_base;1649.00;9.60;831.50;3.14;2004
204;naval_base;644.00;9.60;834.50;3.14;2054
61;naval_base;693.00;9.60;837.50;3.14;1907
106;naval_base;1545.00;9.60;823.50;4.71;2084
151;naval_base;1617.00;9.60;824.50;1.57;2004
204;naval_base;689.00;9.60;837.50;3.14;1907
92;naval_base;1256.00;9.60;826.00;0.00;2048
156;naval_base;1758.00;9.60;825.50;1.57;1898
156;naval_base;1742.00;9.60;841.50;3.14;2107
106;naval_base;1623.00;9.60;859.50;3.14;2004
92;naval_base;1308.00;9.60;830.50;1.57;1939
73;naval_base;528.00;9.60;831.50;1.57;1865
106;naval_base;1585.00;9.60;855.50;3.14;2084
92;naval_base;1249.00;9.60;842.50;4.71;2048
230;naval_base;1651.00;9.60;839.50;4.71;2004
92;naval_base;1316.00;9.60;841.00;0.00;1939
156;naval_base;1725.00;9.60;852.50;3.14;2107
92;naval_base;1265.00;9.60;857.50;3.14;2137
106;naval_base;1577.00;9.60;854.50;3.14;2084
27;naval_base;1318.00;9.60;844.00;0.00;1939
27;floating_harbor;1324.00;9.50;864.00;0.00;0
73;naval_base;510.00;9.60;844.50;4.71;1865
106;naval_base;1554.00;9.60;845.50;3.14;2084
230;naval_base;1627.00;9.60;844.50;1.57;2004
156;naval_base;1711.00;9.60;859.50;3.14;2107
230;naval_base;1704.00;9.60;867.50;3.14;2107
106;naval_base;1594.00;9.60;860.50;3.14;2004
230;naval_base;1656.00;9.60;867.50;4.71;2162
27;naval_base;1333.00;9.60;855.00;0.00;2137
144;naval_base;489.00;9.60;856.00;0.00;2077
144;floating_harbor;500.00;9.50;873.00;0.00;0
73;naval_base;530.00;9.60;858.50;3.14;2117
4;naval_base;1260.00;9.60;855.50;3.14;2048
4;floating_harbor;1274.00;9.50;887.00;0.00;0
144;naval_base;486.00;9.60;859.00;0.00;2077
240;naval_base;1209.00;9.60;860.00;0.00;2048
240;floating_harbor;1212.00;9.50;902.00;0.00;0
240;naval_base;1225.00;9.60;860.00;0.00;2048
240;naval_base;1201.00;9.60;861.00;0.00;2048
27;naval_base;1334.00;9.60;879.50;3.14;2137
144;naval_base;528.00;9.60;868.50;1.57;2117
204;naval_base;677.00;9.60;865.00;0.00;2136
61;naval_base;685.00;9.60;865.00;0.00;2136
4;naval_base;1238.00;9.60;865.00;0.00;2048
230;naval_base;1699.00;9.60;872.50;3.14;2162
4;naval_base;1303.00;9.60;886.50;3.14;2137
144;naval_base;507.00;9.60;882.50;3.14;2117
4;naval_base;1254.00;9.60;872.00;0.00;2048
144;naval_base;528.00;9.60;874.50;1.57;2117
240;naval_base;1188.00;9.60;874.50;4.71;2048
240;naval_base;1187.00;9.60;896.50;4.71;2183
4;naval_base;1299.00;9.60;891.50;3.14;2137
240;naval_base;1186.00;9.60;901.50;4.71;2183
216;naval_base;1298.00;9.60;900.50;1.57;2137
216;floating_harbor;1299.00;9.50;923.00;0.00;0
240;naval_base;1186.00;9.60;906.50;4.71;2183
240;naval_base;1201.00;9.60;925.50;3.14;2183
216;naval_base;1312.00;9.60;918.50;1.57;2137
240;naval_base;1211.00;9.60;932.50;4.71;2183
216;naval_base;1306.00;9.60;937.50;3.14;2137
96;naval_base;1217.00;9.60;946.50;4.71;2183
96;floating_harbor;1256.00;9.50;938.00;0.00;0
96;naval_base;1296.00;9.60;948.50;3.14;2137
96;naval_base;1237.00;9.60;953.50;3.14;2183
26;naval_base_spawn;577.09;9.60;396.63;-1.17;691
26;naval_base_spawn;565.87;9.60;408.31;-0.00;691
26;naval_base_spawn;603.07;9.60;387.58;1.15;746
